[rosmaster.main][INFO] 2021-05-09 10:49:46,477: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2021-05-09 10:49:46,477: Starting ROS Master Node
[rosmaster.master][INFO] 2021-05-09 10:58:24,811: +SERVICE [/gazebo/set_link_properties] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:24,812: +SERVICE [/gazebo/set_physics_properties] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:24,813: +SERVICE [/gazebo/set_model_state] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:24,813: +SERVICE [/gazebo/set_model_configuration] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:24,814: +SERVICE [/gazebo/set_joint_properties] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:24,815: +SERVICE [/gazebo/set_link_state] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:24,819: +SUB [/gazebo/set_link_state] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:24,826: publisherUpdate[/clock] -> http://shang:34423/ ['http://shang:36863/']
[rosmaster.master][INFO] 2021-05-09 10:58:24,828: publisherUpdate[/clock] -> http://shang:34423/ ['http://shang:36863/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-09 10:58:24,829: publisherUpdate[/clock] -> http://shang:34823/ ['http://shang:36863/']
[rosmaster.master][INFO] 2021-05-09 10:58:24,829: publisherUpdate[/clock] -> http://shang:34823/ ['http://shang:36863/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-09 10:58:24,830: publisherUpdate[/clock] -> http://shang:43069/ ['http://shang:36863/']
[rosmaster.master][INFO] 2021-05-09 10:58:24,830: publisherUpdate[/clock] -> http://shang:41669/ ['http://shang:36863/']
[rosmaster.master][INFO] 2021-05-09 10:58:24,831: publisherUpdate[/clock] -> http://shang:43069/ ['http://shang:36863/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-09 10:58:24,832: publisherUpdate[/clock] -> http://shang:38881/ ['http://shang:36863/']
[rosmaster.master][INFO] 2021-05-09 10:58:24,834: publisherUpdate[/clock] -> http://shang:41669/ ['http://shang:36863/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-09 10:58:24,834: publisherUpdate[/clock] -> http://shang:43043/ ['http://shang:36863/']
[rosmaster.master][INFO] 2021-05-09 10:58:24,836: publisherUpdate[/clock] -> http://shang:38881/ ['http://shang:36863/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-09 10:58:24,836: publisherUpdate[/clock] -> http://shang:39565/ ['http://shang:36863/']
[rosmaster.master][INFO] 2021-05-09 10:58:24,834: +SERVICE [/gazebo/set_parameters] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:24,838: publisherUpdate[/clock] -> http://shang:39565/ ['http://shang:36863/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-09 10:58:24,838: publisherUpdate[/clock] -> http://shang:42515/ ['http://shang:36863/']
[rosmaster.master][INFO] 2021-05-09 10:58:24,839: publisherUpdate[/clock] -> http://shang:43043/ ['http://shang:36863/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-09 10:58:24,840: publisherUpdate[/clock] -> http://shang:42515/ ['http://shang:36863/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-09 10:58:24,840: publisherUpdate[/clock] -> http://shang:45099/ ['http://shang:36863/']
[rosmaster.master][INFO] 2021-05-09 10:58:24,841: publisherUpdate[/clock] -> http://shang:36863/ ['http://shang:36863/']
[rosmaster.master][INFO] 2021-05-09 10:58:24,843: +SUB [/gazebo/set_model_state] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:24,843: publisherUpdate[/clock] -> http://shang:45099/ ['http://shang:36863/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-09 10:58:24,844: publisherUpdate[/clock] -> http://shang:41191/ ['http://shang:36863/']
[rosmaster.master][INFO] 2021-05-09 10:58:24,844: +SERVICE [/gazebo_gui/set_parameters] /gazebo_gui http://shang:41191/
[rosmaster.master][INFO] 2021-05-09 10:58:24,845: publisherUpdate[/clock] -> http://shang:34385/ ['http://shang:36863/']
[rosmaster.master][INFO] 2021-05-09 10:58:24,847: publisherUpdate[/clock] -> http://shang:36863/ ['http://shang:36863/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-09 10:58:24,852: publisherUpdate[/clock] -> http://shang:45253/ ['http://shang:36863/']
[rosmaster.master][INFO] 2021-05-09 10:58:24,849: +PUB [/gazebo/parameter_descriptions] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:24,847: publisherUpdate[/clock] -> http://shang:41191/ ['http://shang:36863/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-09 10:58:24,857: publisherUpdate[/clock] -> http://shang:34711/ ['http://shang:36863/']
[rosmaster.master][INFO] 2021-05-09 10:58:24,858: +SERVICE [/gazebo/pause_physics] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:24,858: publisherUpdate[/clock] -> http://shang:34711/ ['http://shang:36863/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-09 10:58:24,856: publisherUpdate[/clock] -> http://shang:45253/ ['http://shang:36863/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-09 10:58:24,856: publisherUpdate[/clock] -> http://shang:34385/ ['http://shang:36863/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-09 10:58:24,862: +PUB [/gazebo_gui/parameter_descriptions] /gazebo_gui http://shang:41191/
[rosmaster.master][INFO] 2021-05-09 10:58:24,867: +PUB [/gazebo/parameter_updates] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:24,869: +SERVICE [/gazebo/unpause_physics] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:24,875: +PUB [/gazebo_gui/parameter_updates] /gazebo_gui http://shang:41191/
[rosmaster.master][INFO] 2021-05-09 10:58:24,876: +SERVICE [/gazebo/apply_body_wrench] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:24,889: +SERVICE [/gazebo/apply_joint_effort] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:24,898: +SERVICE [/gazebo/clear_joint_forces] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:24,905: +SERVICE [/gazebo/clear_body_wrenches] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:24,910: +SERVICE [/gazebo/reset_simulation] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:24,918: +SERVICE [/gazebo/reset_world] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:24,948: -SUB [/clock] /red_buoy_01/buoy_spawner_red_01 http://shang:45253/
[rosmaster.master][INFO] 2021-05-09 10:58:24,949: -PUB [/rosout] /red_buoy_01/buoy_spawner_red_01 http://shang:45253/
[rosmaster.master][INFO] 2021-05-09 10:58:24,949: -SERVICE [/red_buoy_01/buoy_spawner_red_01/get_loggers] /red_buoy_01/buoy_spawner_red_01 rosrpc://shang:46465
[rosmaster.master][INFO] 2021-05-09 10:58:24,949: -SERVICE [/red_buoy_01/buoy_spawner_red_01/set_logger_level] /red_buoy_01/buoy_spawner_red_01 rosrpc://shang:46465
[rosmaster.master][INFO] 2021-05-09 10:58:24,963: publisherUpdate[/rosout] -> http://shang:40781/ ['http://shang:34423/', 'http://shang:34823/', 'http://shang:43069/', 'http://shang:41669/', 'http://shang:38881/', 'http://shang:43043/', 'http://shang:39565/', 'http://shang:42515/', 'http://shang:45099/', 'http://shang:36863/', 'http://shang:41191/', 'http://shang:34385/', 'http://shang:34711/']
[rosmaster.master][INFO] 2021-05-09 10:58:24,965: publisherUpdate[/rosout] -> http://shang:40781/ ['http://shang:34423/', 'http://shang:34823/', 'http://shang:43069/', 'http://shang:41669/', 'http://shang:38881/', 'http://shang:43043/', 'http://shang:39565/', 'http://shang:42515/', 'http://shang:45099/', 'http://shang:36863/', 'http://shang:41191/', 'http://shang:34385/', 'http://shang:34711/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-09 10:58:24,973: +PARAM [/gazebo/time_step] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:24,977: +PARAM [/gazebo/max_update_rate] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:24,980: +PARAM [/gazebo/gravity_x] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:24,982: +PARAM [/gazebo/gravity_y] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:24,987: +PARAM [/gazebo_gui/time_step] by /gazebo_gui
[rosmaster.master][INFO] 2021-05-09 10:58:24,989: +PARAM [/gazebo_gui/max_update_rate] by /gazebo_gui
[rosmaster.master][INFO] 2021-05-09 10:58:24,989: +PARAM [/gazebo/gravity_z] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:24,994: +PARAM [/gazebo_gui/gravity_x] by /gazebo_gui
[rosmaster.master][INFO] 2021-05-09 10:58:24,996: +PARAM [/gazebo_gui/gravity_y] by /gazebo_gui
[rosmaster.master][INFO] 2021-05-09 10:58:24,996: +PARAM [/gazebo/auto_disable_bodies] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,001: +PARAM [/gazebo_gui/gravity_z] by /gazebo_gui
[rosmaster.master][INFO] 2021-05-09 10:58:25,003: +PARAM [/gazebo/sor_pgs_precon_iters] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,004: +PARAM [/gazebo_gui/auto_disable_bodies] by /gazebo_gui
[rosmaster.master][INFO] 2021-05-09 10:58:25,004: +PARAM [/gazebo/sor_pgs_iters] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,005: +PARAM [/gazebo_gui/sor_pgs_precon_iters] by /gazebo_gui
[rosmaster.master][INFO] 2021-05-09 10:58:25,007: +PARAM [/gazebo/sor_pgs_w] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,008: +PARAM [/gazebo_gui/sor_pgs_iters] by /gazebo_gui
[rosmaster.master][INFO] 2021-05-09 10:58:25,009: +PARAM [/gazebo/sor_pgs_rms_error_tol] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,009: +PARAM [/gazebo_gui/sor_pgs_w] by /gazebo_gui
[rosmaster.master][INFO] 2021-05-09 10:58:25,011: +PARAM [/gazebo_gui/sor_pgs_rms_error_tol] by /gazebo_gui
[rosmaster.master][INFO] 2021-05-09 10:58:25,012: +PARAM [/gazebo/cfm] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,018: +PARAM [/gazebo_gui/cfm] by /gazebo_gui
[rosmaster.master][INFO] 2021-05-09 10:58:25,023: +PARAM [/gazebo/erp] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,024: +PARAM [/gazebo/contact_surface_layer] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,025: +PARAM [/gazebo_gui/erp] by /gazebo_gui
[rosmaster.master][INFO] 2021-05-09 10:58:25,026: +PARAM [/gazebo/contact_max_correcting_vel] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,027: +PARAM [/gazebo_gui/contact_surface_layer] by /gazebo_gui
[rosmaster.master][INFO] 2021-05-09 10:58:25,029: +PARAM [/gazebo_gui/contact_max_correcting_vel] by /gazebo_gui
[rosmaster.master][INFO] 2021-05-09 10:58:25,035: +PARAM [/gazebo_gui/max_contacts] by /gazebo_gui
[rosmaster.master][INFO] 2021-05-09 10:58:25,035: +PARAM [/gazebo/max_contacts] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,175: +PUB [/top_link/bounding_box] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:25,177: +PUB [/top_link/buoyancy] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:25,540: +SERVICE [/wam_v/camera/front/set_camera_info] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:25,543: +SERVICE [/wam_v/camera/left/set_camera_info] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:25,549: +SERVICE [/wam_v/camera/front/set_parameters] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:25,550: +PUB [/wam_v/camera/front/parameter_descriptions] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:25,552: +SERVICE [/wam_v/camera/rear/set_camera_info] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:25,553: +PUB [/wam_v/camera/front/parameter_updates] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:25,556: +PARAM [/wam_v/camera/front/imager_rate] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,560: +PARAM [/wam_v/camera/front/imager_rate] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,562: +SERVICE [/wam_v/camera/left/set_parameters] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:25,564: +PUB [/wam_v/camera/left/parameter_descriptions] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:25,566: +SERVICE [/wam_v/camera/rear/set_parameters] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:25,573: +PUB [/wam_v/camera/left/parameter_updates] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:25,576: +PUB [/wam_v/camera/rear/parameter_descriptions] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:25,580: +SERVICE [/wam_v/camera/right/set_camera_info] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:25,580: +PARAM [/wam_v/camera/left/imager_rate] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,583: +PUB [/wam_v/camera/rear/parameter_updates] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:25,588: +PARAM [/wam_v/camera/rear/imager_rate] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,589: +PARAM [/wam_v/camera/left/imager_rate] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,593: +SERVICE [/wam_v/camera/right/set_parameters] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:25,594: +PUB [/wam_v/camera/right/parameter_descriptions] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:25,596: +PARAM [/wam_v/camera/rear/imager_rate] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,597: +PUB [/wam_v/camera/right/parameter_updates] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:25,609: +PARAM [/wam_v/camera/right/imager_rate] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,611: +PARAM [/wam_v/camera/right/imager_rate] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,645: +PUB [/wam_v/camera/left/image_raw/compressedDepth] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:25,646: +PUB [/wam_v/camera/right/image_raw/compressedDepth] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:25,647: +PUB [/wam_v/camera/rear/image_raw/compressedDepth] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:25,649: +SERVICE [/wam_v/camera/right/image_raw/compressedDepth/set_parameters] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:25,650: +PUB [/wam_v/camera/front/image_raw/compressedDepth] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:25,651: +PUB [/wam_v/camera/right/image_raw/compressedDepth/parameter_descriptions] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:25,652: +SERVICE [/wam_v/camera/left/image_raw/compressedDepth/set_parameters] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:25,653: +PUB [/wam_v/camera/right/image_raw/compressedDepth/parameter_updates] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:25,653: +PUB [/wam_v/camera/left/image_raw/compressedDepth/parameter_descriptions] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:25,656: +SERVICE [/wam_v/camera/rear/image_raw/compressedDepth/set_parameters] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:25,658: +PUB [/wam_v/camera/left/image_raw/compressedDepth/parameter_updates] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:25,661: +PUB [/wam_v/camera/rear/image_raw/compressedDepth/parameter_descriptions] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:25,661: +SERVICE [/wam_v/camera/front/image_raw/compressedDepth/set_parameters] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:25,663: +PUB [/wam_v/camera/rear/image_raw/compressedDepth/parameter_updates] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:25,664: +PARAM [/wam_v/camera/right/image_raw/compressedDepth/depth_max] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,667: +PUB [/wam_v/camera/front/image_raw/compressedDepth/parameter_descriptions] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:25,669: +PARAM [/wam_v/camera/right/image_raw/compressedDepth/depth_quantization] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,672: +PUB [/wam_v/camera/front/image_raw/compressedDepth/parameter_updates] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:25,677: +PARAM [/wam_v/camera/right/image_raw/compressedDepth/png_level] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,679: +PARAM [/wam_v/camera/right/image_raw/compressedDepth/depth_max] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,683: +PARAM [/wam_v/camera/right/image_raw/compressedDepth/depth_quantization] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,685: +PARAM [/wam_v/camera/right/image_raw/compressedDepth/png_level] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,686: +PARAM [/wam_v/camera/rear/image_raw/compressedDepth/depth_max] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,687: +PARAM [/wam_v/camera/rear/image_raw/compressedDepth/depth_quantization] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,692: +PUB [/wam_v/camera/right/image_raw/compressed] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:25,696: +PARAM [/wam_v/camera/rear/image_raw/compressedDepth/png_level] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,697: +SERVICE [/wam_v/camera/right/image_raw/compressed/set_parameters] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:25,698: +PARAM [/wam_v/camera/rear/image_raw/compressedDepth/depth_max] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,700: +PUB [/wam_v/camera/right/image_raw/compressed/parameter_descriptions] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:25,700: +PARAM [/wam_v/camera/rear/image_raw/compressedDepth/depth_quantization] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,701: +PUB [/wam_v/camera/right/image_raw/compressed/parameter_updates] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:25,708: +PARAM [/wam_v/camera/rear/image_raw/compressedDepth/png_level] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,710: +PUB [/wam_v/camera/rear/image_raw/compressed] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:25,712: +PARAM [/wam_v/camera/front/image_raw/compressedDepth/depth_max] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,713: +SERVICE [/wam_v/camera/rear/image_raw/compressed/set_parameters] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:25,716: +PARAM [/wam_v/camera/front/image_raw/compressedDepth/depth_quantization] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,719: +PUB [/wam_v/camera/rear/image_raw/compressed/parameter_descriptions] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:25,721: +PARAM [/wam_v/camera/front/image_raw/compressedDepth/png_level] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,722: +PUB [/wam_v/camera/rear/image_raw/compressed/parameter_updates] /gazebo http://shang:36863/
